wave NSC_spec NSC_spec_var NSC_spec_org bg_spec gal_spec
4738.73876953125 399.40927002991305 20.753447022314887 418.1699420085083 184.537109375 16.133800506591797
4739.98876953125 397.9046893981121 20.571527428966355 418.003371745252 183.99747467041016 15.962297439575195
4741.23876953125 397.0416363396283 21.624917944707946 415.8967843867094 182.6361846923828 16.30836296081543
4742.48876953125 388.71228916204257 20.71856761854664 407.66040928972325 179.024658203125 15.777532577514648
4743.73876953125 358.4602103465325 18.51873954148709 375.38482499964573 172.73036193847656 15.284229278564453
4744.98876953125 354.402170651833 18.90496782768819 370.0963177378052 171.3241424560547 15.182074546813965
4746.23876953125 362.0698698885615 19.208294652775372 378.93347707647035 172.9902114868164 15.188282012939453
4747.48876953125 369.7823573394352 19.306777012847295 386.9286528821875 177.52693939208984 15.14370059967041
4748.73876953125 381.8501222924273 20.01024349133075 400.028085692933 175.5402069091797 15.251500129699707
4749.98876953125 389.4049583888906 19.86666812818651 407.71275570706143 176.39025115966797 15.498491287231445
4751.23876953125 385.08498218826116 19.81926802608539 403.1360851995581 178.4850616455078 15.416287422180176
4752.48876953125 369.56259008106315 18.834868776581093 386.07856552629573 173.67526245117188 15.677895545959473
4753.73876953125 384.38992108697676 19.728068326303273 401.7762480031789 175.8605194091797 15.579522132873535
4754.98876953125 394.31774532768713 19.81266323134509 412.97656221876974 181.28699493408203 15.829821586608887
4756.23876953125 376.6524258747262 18.47453581342761 393.4950455742418 180.40110778808594 15.319192886352539
4757.48876953125 378.1750453110681 18.756041241971538 395.53420011541243 181.72307586669922 15.116374969482422
4758.73876953125 382.52503987375536 18.831052450833173 400.3844846981727 178.9601287841797 15.665762901306152
4759.98876953125 386.2358361492513 19.309853315135992 403.61925421791284 182.3295135498047 15.456399917602539
4761.23876953125 384.7527556395866 18.80743305027214 402.76002249980826 177.64427185058594 15.394060134887695
4762.48876953125 391.622973338627 19.241145490138756 410.49277568954795 181.03681182861328 15.850481033325195
4763.73876953125 391.99936158146625 18.4789063420563 411.07865964138875 183.19231414794922 15.388885498046875
4764.98876953125 390.80465884309 18.326146778210695 408.95859642121 183.5285186767578 15.416231155395508
4766.23876953125 380.2538246049765 17.04983235242505 397.44617179683826 182.1616439819336 15.723125457763672
4767.48876953125 377.2614781437966 17.35450935439562 393.4221719025917 181.45923614501953 15.50255298614502
4768.73876953125 377.1941632840768 17.332053915796777 394.1744728069224 175.5951690673828 15.709554672241211
4769.98876953125 380.90975832556626 17.680301276508466 397.4117356037621 177.03213500976562 15.101890563964844
4771.23876953125 374.75377361967514 17.81045575655449 391.8081432675254 172.49810028076172 15.11689281463623
4772.48876953125 369.53351362226834 17.679398384324095 386.44771348991185 177.55498504638672 15.097695350646973
4773.73876953125 373.4921920662929 18.129664599768837 390.01136323901096 171.22432708740234 15.30914306640625
4774.98876953125 382.94455707902824 18.64065424147595 400.5787257401851 178.4331283569336 15.233063697814941
4776.23876953125 374.9804768119392 18.10204008181565 392.17969669460234 176.33101654052734 14.822416305541992
4777.48876953125 369.4922256750504 17.854604387840368 386.7177561805962 173.53104400634766 15.04248046875
4778.73876953125 357.31665188792067 17.47271946125518 374.12348377457636 168.09120178222656 15.034217834472656
4779.98876953125 360.1704530627079 18.662916033899908 375.92167723544435 168.7205047607422 14.642715454101562
4781.23876953125 355.9022756504565 17.974156436225776 372.8046306046508 166.83307647705078 14.684829711914062
4782.48876953125 353.0720344072042 17.82262013149662 368.5987712033874 167.52350616455078 14.642049789428711
4783.73876953125 364.53267125763097 18.52764761052252 381.4177801298479 171.75479888916016 14.960915565490723
4784.98876953125 375.14135160487604 19.280491387035724 392.02319764793447 177.46510314941406 15.4152250289917
4786.23876953125 389.5704100589082 20.327201315070223 408.26477040992074 180.07176971435547 14.952886581420898
4787.48876953125 379.0738781531019 20.596045830386885 395.8198656102163 177.8180389404297 15.181697845458984
4788.73876953125 377.7688904325643 20.82069005712534 394.7423163654751 177.70657348632812 15.129731178283691
4789.98876953125 384.13976125745046 21.36356224844709 401.7918543744074 179.9818572998047 15.459040641784668
4791.23876953125 383.2022820108984 21.302089607168902 400.2951995771411 183.52692413330078 15.443107604980469
4792.48876953125 390.97869065915097 21.949517704223314 409.0318930281218 180.85777282714844 15.633370399475098
4793.73876953125 396.0037700047575 22.155638411946104 414.7265010342076 180.65624237060547 15.519698143005371
4794.98876953125 386.8764380489157 21.999197693522998 404.4171900413028 178.89649200439453 15.040148735046387
4796.23876953125 383.6993407452781 21.147908660572472 401.1563792362292 181.44393920898438 14.99275016784668
4797.48876953125 380.74876097793543 21.429706785212534 397.9769551992118 176.09526824951172 15.165918350219727
4798.73876953125 378.5313102828522 20.927439107323988 395.4710622890235 175.74422454833984 14.786683082580566
4799.98876953125 382.8925408247049 21.245712630278227 400.0545107503046 175.18526458740234 14.904082298278809
4801.23876953125 370.8797294026851 19.77683963541687 387.72014570481343 172.27977752685547 14.768718719482422
4802.48876953125 374.3133607997647 20.181751671607987 391.1323329689368 169.53076934814453 14.747836112976074
4803.73876953125 372.1183844371085 19.882759225440775 388.4264340804418 172.28934478759766 14.743154525756836
4804.98876953125 363.037336873295 18.754131914569204 378.9220784667981 171.23445892333984 14.923192024230957
4806.23876953125 362.8204532929249 19.063908892771305 378.33211184889007 172.4468002319336 14.500678062438965
4807.48876953125 375.0179517472318 19.68990630603696 392.06280182156786 177.14881134033203 14.839486122131348
4808.73876953125 379.9189099110182 19.694081769189467 397.364278958871 176.78592681884766 14.992976188659668
4809.98876953125 393.32933358933303 20.83346388449487 410.60512991858656 179.18773651123047 15.23313045501709
4811.23876953125 395.54032561050826 20.655645880312058 412.6862834452222 184.6314468383789 15.462114334106445
4812.48876953125 381.9786059291495 19.927570198967203 398.05562199763466 183.41423797607422 15.318584442138672
4813.73876953125 387.55354878693123 19.868104169857496 404.92505257437466 181.2756118774414 15.315796852111816
4814.98876953125 376.1711748093826 18.651341969329714 393.51842049800325 172.9895477294922 14.780877113342285
4816.23876953125 371.32634689049814 18.28407797133695 387.88367301851116 171.33370971679688 14.769416809082031
4817.48876953125 390.65329800977463 19.798461628582068 408.65370846399793 173.28655242919922 14.904928207397461
4818.73876953125 397.45501012096986 20.110238319322868 415.2233106143511 183.2298355102539 15.43028450012207
4819.98876953125 387.13538726946933 19.0772432233126 404.1645017152814 179.18473052978516 15.395381927490234
4821.23876953125 379.37162631191444 18.863006368698784 395.91355957310816 178.66443634033203 15.068567276000977
4822.48876953125 379.4510279370986 19.344573600651415 396.1066297063477 175.14852142333984 14.734369277954102
4823.73876953125 360.23661591606736 17.875436247705842 376.39486596456163 175.57595825195312 15.183868408203125
4824.98876953125 374.0846712780684 19.058826511667323 391.65501010705503 172.90200805664062 15.219388961791992
4826.23876953125 376.0195806142925 19.353870629645254 392.68855241879623 176.2850799560547 15.440553665161133
4827.48876953125 378.2571322826105 19.829145814122043 395.25655464158217 172.74816131591797 15.33555793762207
4828.73876953125 370.9743115553025 19.32368767344949 387.4701986542126 175.44889068603516 15.054483413696289
4829.98876953125 384.3768643191817 19.832233898282965 402.9172594638479 182.20136260986328 15.61150074005127
4831.23876953125 384.269496463059 20.766497596375125 401.14347487314444 179.9418487548828 14.960098266601562
4832.48876953125 377.8325375160376 19.606379232959583 395.0266182977959 180.65130615234375 15.693037033081055
4833.73876953125 389.5661740823068 20.625787560440553 406.7097245952708 181.49407958984375 15.575570106506348
4834.98876953125 388.08936191736615 20.688528378598654 405.0099923407702 180.7193374633789 14.983933448791504
4836.23876953125 384.0023104857267 20.422232358478194 401.64495710313287 183.45120239257812 15.363067626953125
4837.48876953125 380.70018325389407 20.5001624313931 398.13714730198643 174.68486785888672 15.218324661254883
4838.73876953125 373.4982306829049 21.028700123721627 390.66063673576156 174.0490493774414 15.230106353759766
4839.98876953125 360.988758967064 20.080706598468428 377.49168790117176 168.84046173095703 15.084280967712402
4841.23876953125 364.1870092937726 20.960704340547704 380.5190182748038 171.5948028564453 15.140429496765137
4842.48876953125 372.80477223777837 21.62599781025541 389.48365966575864 178.81712341308594 15.16970157623291
4843.73876953125 382.5269986942951 22.387170136044944 400.277619982753 173.15701293945312 14.73896598815918
4844.98876953125 367.85536646878313 21.45233141803793 383.79583967162614 175.2751693725586 15.002863883972168
4846.23876953125 367.411487305058 21.827469150632183 381.89787855515146 174.9958038330078 14.763925552368164
4847.48876953125 363.0814014987527 20.78954531293774 378.9531575724079 169.89623260498047 14.518000602722168
4848.73876953125 375.1943435331033 22.375087564194523 391.63942493413697 169.10247039794922 14.744852066040039
4849.98876953125 368.8269110710953 20.28691860151975 385.97886332864647 170.85020446777344 14.55883502960205
4851.23876953125 380.70915582408315 21.68568363430685 397.13224099201597 174.7027130126953 14.656675338745117
4852.48876953125 369.35507374375334 20.064704229591886 385.7167355327869 175.55333709716797 14.79080581665039
4853.73876953125 367.88012626356715 19.368915342301968 384.02984433126295 173.3974609375 14.823591232299805
4854.98876953125 363.62319435488564 19.409203574712944 378.6440666539522 173.46322631835938 14.537308692932129
4856.23876953125 349.7533167966746 17.57524079256172 365.2537776602993 170.17150115966797 14.314159393310547
4857.48876953125 362.8379592325553 19.23115927100997 378.8676889126579 167.097412109375 14.4517822265625
4858.73876953125 362.3631486712793 18.866868008915674 378.70953226723265 169.58930206298828 14.490630149841309
4859.98876953125 362.7046506368422 19.206927557231655 379.4858932882516 166.8656005859375 14.837793350219727
4861.23876953125 359.2828042984174 18.94218207535393 375.51756511390533 170.10047912597656 15.236064910888672
4862.48876953125 360.6991858521853 18.82174173412157 376.71975260397653 172.4668731689453 14.719110488891602
4863.73876953125 351.5125396610382 17.995759716176828 367.5481139213942 165.58009338378906 14.135598182678223
4864.98876953125 345.63973851482825 17.997336880214192 359.96378894505295 162.72940063476562 13.803091049194336
4866.23876953125 358.1860219991115 18.84204404765409 374.3424226387526 163.19530487060547 14.148639678955078
4867.48876953125 358.5524904598318 18.206136048309087 374.31603429519976 170.08379364013672 13.838851928710938
4868.73876953125 352.713558836069 17.881070128907755 368.51577450071204 164.39114379882812 13.929961204528809
4869.98876953125 333.2522534706933 16.688783001415846 347.21501584804577 162.5213165283203 13.45065689086914
4871.23876953125 312.5994184144571 15.427435363445381 326.9265748299289 150.25952911376953 12.950419425964355
4872.48876953125 302.7190032291096 14.897032244539522 315.53939935333676 149.7008285522461 12.890695571899414
4873.73876953125 312.33911204922475 15.417442074282658 326.5450772660161 149.08096313476562 13.0530424118042
4874.98876953125 327.92737017022256 16.241772177198584 341.42368884952384 156.40816497802734 13.437446594238281
4876.23876953125 530.545310858103 25.05233528349579 550.3523476352199 234.28787994384766 15.240133285522461
4877.48876953125 840.2465250775497 39.14685852842585 872.3871445064937 343.29473876953125 16.079999923706055
4878.73876953125 701.5917447039153 33.80573043074184 729.3622461546055 288.0347442626953 15.50882339477539
4879.98876953125 386.672632756972 20.16505768286412 402.75667904317254 170.28446197509766 13.870635986328125
4881.23876953125 301.6201920237834 15.826841178367024 314.4419127803298 144.34832000732422 13.129020690917969
4882.48876953125 317.1991337929172 17.09940274608785 330.74639022220225 149.72769165039062 13.427705764770508
4883.73876953125 325.20854741576545 17.474067025883844 339.6658010139421 155.8084487915039 13.485013008117676
4884.98876953125 334.9290195727977 18.010161776209216 349.8990111388222 156.14175415039062 13.16860294342041
4886.23876953125 336.39877600211366 17.89476834175575 351.29420484540805 151.36280822753906 13.48167610168457
4887.48876953125 315.33119265573777 16.909249917768516 329.40296008574 146.67947387695312 13.10748291015625
4888.73876953125 312.5329234010602 16.227629037756724 326.58206027405225 149.83972930908203 13.157618522644043
4889.98876953125 336.8343287258244 18.193310820812922 351.28415223455903 157.4206771850586 13.74160099029541
4891.23876953125 333.3368445652581 17.380125112239067 348.267503344284 161.1617660522461 13.900981903076172
4892.48876953125 340.83595522535666 18.67229166485655 354.89279608346266 160.66303253173828 14.252429962158203
4893.73876953125 347.50691781047044 19.485521074505915 361.77556357736114 162.21791076660156 14.25355052947998
4894.98876953125 349.3412418887589 19.666351460130183 364.1837469722406 168.03445434570312 14.417445182800293
4896.23876953125 371.2332867841418 21.29486315338925 387.2952730206733 172.34232330322266 14.886917114257812
4897.48876953125 371.8396233422725 21.680507938455165 387.7788286142475 168.8637237548828 14.50823974609375
4898.73876953125 355.95731253775193 20.199802069969646 371.08114629582377 169.79631805419922 14.261665344238281
4899.98876953125 359.9124184410624 20.503880178641634 375.3079531430937 168.52303314208984 14.451610565185547
4901.23876953125 348.9259895966623 19.40693436655763 363.8125556401572 167.27872467041016 13.958680152893066
4902.48876953125 354.67594748644507 19.67553621380986 370.4603698419537 164.83404541015625 13.99190902709961
4903.73876953125 349.4625097384194 19.049591150073596 364.95808978185704 163.70761108398438 14.066476821899414
4904.98876953125 343.14911288802557 17.913633541277513 357.83500836936446 164.9104232788086 14.507030487060547
4906.23876953125 349.00082034635085 18.1458783173161 365.0968897868525 160.8932647705078 14.053752899169922
4907.48876953125 341.55263747152514 17.002590156713914 357.32275793537997 157.10018920898438 14.177331924438477
4908.73876953125 349.2179808658689 17.522538400496103 364.27925395699634 161.29230499267578 14.036231994628906
4909.98876953125 380.3095349494398 19.277977630595387 396.9927298252304 173.1533966064453 14.57779598236084
4911.23876953125 393.63984181346063 19.341496576243376 411.6974013742025 181.89189910888672 15.04996395111084
4912.48876953125 385.3399592663951 19.0724371155774 401.40982156931483 183.6173553466797 15.198789596557617
4913.73876953125 392.319120715165 19.997923980064837 408.3679524352162 178.15676879882812 15.614701271057129
4914.98876953125 389.24036623063836 19.623496158949397 405.9045757817506 180.70574951171875 15.205766677856445
4916.23876953125 370.29035337524715 17.93984422065867 387.0413798549195 176.27352905273438 14.783506393432617
4917.48876953125 374.036379318995 18.446596568192913 390.58722580504207 175.7279281616211 14.616490364074707
4918.73876953125 373.2987700184654 18.558739979887005 389.1394250000707 173.5641632080078 14.800840377807617
4919.98876953125 378.3167277475157 18.475387658021063 394.5953816962745 174.3931655883789 14.941673278808594
4921.23876953125 386.59562544149543 19.192659656950244 403.2656088215401 177.04395294189453 14.501506805419922
4922.48876953125 391.93181925696706 18.76462161901622 409.53425152325497 180.54132843017578 15.309723854064941
4923.73876953125 380.714520255005 17.884257641746512 397.7328083505997 180.1345672607422 15.354589462280273
4924.98876953125 374.0461649346165 17.73577727972915 390.4005716672417 173.17953491210938 14.9423246383667
4926.23876953125 365.84726499056535 17.486338511193676 381.60329982183146 168.11083984375 13.98800277709961
4927.48876953125 359.0547211633706 16.811789101222544 374.5282296853604 168.90633392333984 14.478777885437012
4928.73876953125 359.2567146874502 16.91342694857247 374.36850464933826 170.35289001464844 14.92763614654541
4929.98876953125 379.4278321097023 18.00567923881809 396.2249935561366 175.26194763183594 15.039324760437012
4931.23876953125 390.5045833641762 19.00496279724583 407.39906109215656 179.08131408691406 15.189569473266602
4932.48876953125 388.04022897284955 19.154521648863344 404.85737204176894 179.95406341552734 14.897048950195312
4933.73876953125 369.91557235372306 18.051059909265717 385.9206332103797 174.51323699951172 14.676408767700195
4934.98876953125 356.0430226516933 17.44871260451659 371.58959995654385 165.50721740722656 13.861266136169434
4936.23876953125 333.99069599781 16.485539392854772 348.41681684456387 155.12908935546875 13.627836227416992
4937.48876953125 328.1767028702879 15.73037227700371 343.71655471855354 154.21795654296875 14.253290176391602
4938.73876953125 355.0322113425085 17.728296334857454 369.47699584305104 162.4701156616211 14.12876033782959
4939.98876953125 353.4606066878058 16.992253558413175 368.4926444464291 166.33303833007812 14.033768653869629
4941.23876953125 356.6279552156363 16.932510449735556 371.12460657587485 168.8453598022461 14.512761116027832
4942.48876953125 372.618575987636 17.764510842504112 389.6595742014177 171.81946563720703 14.78027629852295
4943.73876953125 378.7666284179243 17.66006384700898 395.77120876016966 180.85395050048828 15.232942581176758
4944.98876953125 390.5907605787331 19.12547178704887 407.4383221459394 183.31512451171875 15.219396591186523
4946.23876953125 390.248649428892 18.73432375553066 407.4274268001903 183.41251373291016 15.339851379394531
4947.48876953125 387.6948030027776 18.871965762673256 404.55023846084873 184.7940216064453 15.265958786010742
4948.73876953125 379.32329992706457 18.826365016973902 395.7130578201975 179.32593536376953 14.853788375854492
4949.98876953125 356.6425788289236 17.42706822686958 371.0980423938324 173.22566986083984 14.547514915466309
4951.23876953125 363.80486773415936 18.520200077094074 379.153912145398 170.8160171508789 14.416240692138672
4952.48876953125 380.3075126349113 19.59650041862903 397.02625066397604 173.00414276123047 14.629398345947266
4953.73876953125 377.155731255801 19.446479246265945 393.88020006589795 172.25230407714844 14.616747856140137
4954.98876953125 364.46882090434065 18.417744077343066 380.28686656946684 167.72093200683594 14.016254425048828
4956.23876953125 370.807274604063 18.86102881000968 386.8642823143314 167.36942291259766 14.076021194458008
4957.48876953125 372.1263979781961 18.481446097131567 388.2790935177755 174.4205093383789 14.570611000061035
4958.73876953125 387.22845906955513 19.073853285610657 403.55767775127083 178.8623275756836 14.627342224121094
4959.98876953125 395.0022299073021 18.984492592178615 412.264331612029 183.6305160522461 15.381881713867188
4961.23876953125 398.08311081921227 18.837487670451242 415.43991313907264 180.3100357055664 15.311519622802734
4962.48876953125 391.18493608833893 17.82556885633171 408.24699649706275 180.44432830810547 15.357125282287598
4963.73876953125 396.223401005185 18.430375459185818 413.309137249473 182.86468505859375 14.98451042175293
4964.98876953125 392.5656030194151 17.378606942390263 409.4060864161302 184.27740478515625 14.988353729248047
4966.23876953125 390.07172575283664 16.992693697494282 407.032793071041 184.79973602294922 15.209192276000977
4967.48876953125 396.79523415683855 17.26854434533664 413.9082576894909 184.47776794433594 15.439096450805664
4968.73876953125 390.159907267223 16.621090989384584 406.9584758553665 186.20709228515625 15.476808547973633
4969.98876953125 386.66951383244145 16.724472468730102 402.94588123830385 184.5823974609375 15.169915199279785
4971.23876953125 382.4456752125893 16.345410689323547 398.5356664783151 178.78744506835938 14.737665176391602
4972.48876953125 376.18062175176715 16.125523968998152 391.29671327585123 174.08927154541016 14.740460395812988
4973.73876953125 370.7905722118761 15.795497147094174 387.14806924000595 170.48725128173828 15.058547973632812
4974.98876953125 405.6954819294606 17.134112864983884 422.82476812450545 183.59822845458984 15.505017280578613
4976.23876953125 436.76591729750857 18.327758244672417 456.1381068467555 199.2828369140625 16.47205352783203
4977.48876953125 415.4503076930565 17.444515200765217 433.8942576741838 193.70319366455078 15.896480560302734
4978.73876953125 397.89711645114676 16.796216635261242 415.3549825677039 185.1947021484375 15.115606307983398
4979.98876953125 396.50061252059186 16.702056809011083 414.0563137852371 185.17163848876953 15.101309776306152
4981.23876953125 392.53050726628646 16.48505642730213 409.33071175654595 178.78350830078125 14.711384773254395
4982.48876953125 388.6866519056325 16.548647250656657 405.415441483914 174.89461517333984 14.675681114196777
4983.73876953125 375.0929498142696 15.618735421588639 391.4131776130299 176.09190368652344 14.773534774780273
4984.98876953125 379.0072509019991 15.901545260669794 395.2290072453406 172.63919067382812 14.434158325195312
4986.23876953125 376.8670511454036 15.341545072179718 393.83680123224764 177.63654327392578 14.621650695800781
4987.48876953125 379.3053097482792 15.629376540906186 396.1614208536219 180.45494079589844 14.927370071411133
4988.73876953125 392.8554465348933 16.719964553488786 410.18706041689813 180.68385314941406 14.988909721374512
4989.98876953125 388.334125231291 16.589073531264493 404.3648255237813 180.20685577392578 15.112080574035645
4991.23876953125 399.2915295906033 17.30288886991788 416.95402040638567 183.80779266357422 15.167240142822266
4992.48876953125 393.63551040583235 16.96233336720869 410.4054444126412 182.18263244628906 15.321858406066895
4993.73876953125 387.6187826239852 16.89621874504994 403.41214407782803 179.99620056152344 15.200956344604492
4994.98876953125 385.10144484482623 17.00276184482977 401.6483088690957 175.6163101196289 14.593289375305176
4996.23876953125 373.35961187769533 16.281913658650517 389.3782029860762 175.22882843017578 14.5296630859375
4997.48876953125 369.77974022277647 15.85458901680449 385.4857169913307 172.63391876220703 14.4156494140625
4998.73876953125 349.70441670071386 14.858933813753541 363.7427304698813 163.46957397460938 13.99375057220459
4999.98876953125 337.1625979321628 13.797514836455903 351.72360906576506 159.31161499023438 14.256649017333984
5001.23876953125 352.60554747051134 14.952853465083143 367.6404903271543 161.39934539794922 14.30911636352539
5002.48876953125 368.2144259775877 15.794234771047597 383.3223694222647 171.71375274658203 14.525436401367188
5003.73876953125 376.4865973731924 16.119803138328628 392.3871110978612 176.5942153930664 14.851926803588867
5004.98876953125 380.32194113557614 16.42811845563049 395.89854162532055 181.75183868408203 14.871039390563965
5006.23876953125 367.19022592311524 15.544371072162127 382.6815094729262 179.04082489013672 14.606527328491211
5007.48876953125 376.7157151187443 16.637048191305254 392.97845910477844 174.19271850585938 14.832698822021484
5008.73876953125 374.07837494959506 16.244170930115896 390.6038619313202 173.68061065673828 14.745987892150879
5009.98876953125 381.94176618209497 17.505882293307796 397.6577669966431 176.76676177978516 14.91860294342041
5011.23876953125 379.71788148985837 16.978773265669556 395.6747656277637 176.32354736328125 14.810235977172852
5012.48876953125 392.42129330093235 17.794265313129156 409.55914534691397 178.6501693725586 14.860838890075684
5013.73876953125 391.46602074372385 17.919160075200047 407.676431816642 181.1565170288086 14.70859432220459
5014.98876953125 393.694021136057 17.839067532958325 411.18951653194995 177.6974639892578 14.910944938659668
5016.23876953125 368.1250010245417 17.038192415920832 383.11906468446807 172.6666488647461 14.601777076721191
5017.48876953125 352.5996004778947 15.75001143612882 366.80382942868863 167.46295928955078 14.20320987701416
5018.73876953125 361.03965394935227 15.62297724778875 375.64895585448676 169.03109741210938 14.438716888427734
5019.98876953125 378.57308024504823 16.528808470210908 395.00285038699224 172.84526824951172 14.807703018188477
5021.23876953125 392.134106774726 16.026683814447363 409.9397354495421 178.20626068115234 15.38685417175293
5022.48876953125 480.9134188219492 19.603621079274138 502.4194649936213 204.51339721679688 16.40401268005371
5023.73876953125 560.3480459000031 22.326984149256898 585.5899375159465 230.17184448242188 17.521764755249023
5024.98876953125 520.1018409911162 20.56976600218091 543.5526346026213 214.0025177001953 17.028457641601562
5026.23876953125 430.10253249225025 17.31186448938922 447.82498308026743 188.1924819946289 15.605834007263184
5027.48876953125 379.8778144674917 14.616233597579738 395.8817566756799 175.41744232177734 14.644876480102539
5028.73876953125 363.4120586853571 14.411349353688683 378.45513674308216 165.72628784179688 14.341341972351074
5029.98876953125 346.337036274679 13.170715493776315 361.23939227717585 162.21400451660156 13.859842300415039
5031.23876953125 353.2549387764335 13.431481336302138 368.32010237776285 162.5097885131836 13.988824844360352
5032.48876953125 367.1732281383989 14.124082241706793 382.0145779148745 166.07991790771484 14.35763168334961
5033.73876953125 365.7141514550959 14.046939355243335 380.8673606077859 164.00736236572266 14.0713472366333
5034.98876953125 352.5792631043206 13.51174898527073 367.4332994209714 162.75515747070312 13.93327522277832
5036.23876953125 355.5116350381273 13.519474521783689 370.3083445192064 164.3098373413086 13.978480339050293
5037.48876953125 353.4122404574931 13.176645010449269 367.3560305620169 168.72695922851562 14.122693061828613
5038.73876953125 364.38636453749734 13.946600240551765 379.6119260665245 168.68228149414062 14.245302200317383
5039.98876953125 364.0366166945281 13.915809882017081 378.428775104011 168.24364471435547 14.05981731414795
5041.23876953125 373.8537523755521 14.110668585638924 389.9326726724241 174.29248046875 14.28968620300293
5042.48876953125 376.7929178100287 14.26370074837208 392.94854051444537 176.58253479003906 14.383228302001953
5043.73876953125 365.6576067449086 13.874196772984195 380.6513317901632 172.75811004638672 14.473087310791016
5044.98876953125 360.88985581593676 13.801881187016578 375.25427319621417 168.4862518310547 14.567330360412598
5046.23876953125 372.78385096402167 13.92750465968849 388.3222114794196 172.59790802001953 14.575591087341309
5047.48876953125 390.9082748306105 15.058534291014166 407.7755268441596 177.39583587646484 14.60009765625
5048.73876953125 393.7217178025055 15.040220690779538 410.4139246108766 179.4549560546875 14.944282531738281
5049.98876953125 389.61351044771015 14.945310456625979 405.38378305471167 182.62044525146484 15.183032989501953
5051.23876953125 383.36608036965106 15.24995988706062 398.6619643493384 183.49163818359375 14.497416496276855
5052.48876953125 368.63192432449904 14.404320050432556 384.11533787218275 171.3703155517578 14.23746109008789
5053.73876953125 369.617947208429 14.56912314970175 385.1634890099112 170.8613510131836 14.031332015991211
5054.98876953125 371.58266806871137 14.684963629802654 387.51349256636934 173.7010269165039 14.063316345214844
5056.23876953125 350.8048577083615 14.027882655846321 364.5923838750477 165.61582946777344 14.03045654296875
5057.48876953125 336.75717797105665 13.185600123744733 351.50114190798706 156.94173431396484 13.80589485168457
5058.73876953125 335.8236712642122 12.87688883278808 350.9086800787144 158.10218048095703 13.670103073120117
5059.98876953125 365.6950591939385 14.351520331353832 380.7785260195587 168.22649383544922 14.44206428527832
5061.23876953125 383.98005126948954 15.16931421970405 399.4482313367801 180.19939422607422 14.797207832336426
5062.48876953125 403.13047076692146 15.734860943057138 420.18906475693774 181.62925720214844 14.723487854003906
