wave NSC_spec NSC_spec_var
4902.68 1185.5 24.201310188247938
4903.93 1198.49 24.99313714482797
4905.18 1194.43 24.856264396558146
4906.43 1186.78 25.10682332672548
4907.68 1155.94 24.4732537858673
4908.93 1139.16 24.272187784988695
4910.18 1129.25 23.998791009751756
4911.43 1115.39 23.680259604703814
4912.68 1105.37 23.486234132637488
4913.93 1103.77 23.351389910887175
4915.18 1144.95 24.128493021690442
4916.43 1190.65 25.06169984233001
4917.68 1238.14 26.2529581837693
4918.93 1285.33 26.588946730395683
4920.18 1292.41 26.765308893934638
4921.43 1280.6 26.28882189516281
4922.68 1264.17 25.743770187973418
4923.93 1239.8 25.031635992582377
4925.18 1224.18 24.634600433163566
4926.43 1229.11 24.242547595570123
4927.68 1235.71 24.029487500326425
4928.93 1232.38 23.708664949990947
4930.18 1247.37 23.313020664109292
4931.43 1224.5 22.820875804651173
4932.68 1204.57 21.87106335443181
4933.93 1195.38 21.560405251947536
4935.18 1196.54 21.51503494795442
4936.43 1207.0 21.372091059088408
4937.68 1232.57 21.587285197863793
4938.93 1233.05 21.66978813116629
4940.18 1189.01 21.09896737416912
4941.43 1140.65 20.139634319343582
4942.68 1096.12 19.231405979433603
4943.93 1082.91 19.165578321836577
4945.18 1102.65 19.581020600469817
4946.43 1132.73 20.567744646518687
4947.68 1169.65 21.63626803002329
4948.93 1193.04 22.16990697042681
4950.18 1228.1 23.161811742992
4951.43 1256.11 24.13645016457913
4952.68 1266.48 24.60771227543428
4953.93 1282.81 25.13512492113661
4955.18 1266.52 25.058503592781214
4956.43 1252.98 25.103037691388973
4957.68 1234.32 24.77497336464516
4958.93 1198.07 24.565265505225334
4960.18 1177.95 24.07061778903677
4961.43 1176.91 24.60853582543849
4962.68 1177.88 24.20262988489752
4963.93 1181.69 24.653788601119146
4965.18 1230.75 25.99671269967512
4966.43 1270.78 26.68806598082077
4967.68 1287.2 26.824959656886236
4968.93 1297.05 26.719364612751836
4970.18 1296.44 26.751247596477587
4971.43 1312.68 26.653028819957434
4972.68 1319.71 26.89450343906683
4973.93 1311.48 26.675487637926445
4975.18 1305.11 26.080989720863563
4976.43 1287.81 25.431728441585815
4977.68 1240.36 24.503813171836377
4978.93 1193.0 23.00657263598784
4980.18 1165.2 22.128489037219857
4981.43 1151.33 21.566815170820888
4982.68 1177.06 21.930379374251984
4983.93 1205.48 22.36230422395104
4985.18 1236.79 22.566437027674954
4986.43 1227.84 22.25584595157036
4987.68 1223.48 21.747115049380795
4988.93 1204.09 21.190101599719995
4990.18 1202.22 20.96377613209022
4991.43 1179.52 20.38709905439801
4992.68 1192.79 20.348936751686768
4993.93 1206.91 20.59640682848072
4995.18 1223.93 20.788983302793966
4996.43 1246.98 21.29318834225535
4997.68 1280.42 22.051436390129542
4998.93 1255.85 21.775773513835667
5000.18 1228.24 21.611169302902912
5001.43 1208.34 21.521677733088488
5002.68 1178.33 21.314343261148505
5003.93 1136.85 20.79573475990798
5005.18 1106.2 20.376749199356738
5006.43 1098.8 20.20700162078278
5007.68 1103.75 20.636270406542316
5008.93 1117.93 21.343475730850965
5010.18 1161.66 22.41277593626421
5011.43 1191.98 23.08287960483054
5012.68 1202.86 23.53294281174218
5013.93 1204.3 23.74803105214211
5015.18 1195.98 23.466775835352028
5016.43 1201.11 24.128559679842578
5017.68 1194.54 24.10410379263195
5018.93 1214.24 24.739042888014296
5020.18 1210.89 24.453497530041727
5021.43 1194.0 24.092138166059506
5022.68 1174.92 23.613008125679013
5023.93 1143.02 22.856537168956056
5025.18 1157.75 23.238264332585533
5026.43 1135.43 22.617554477010703
5027.68 1121.3 22.10822012803292
5028.93 1128.51 22.097865875459362
5030.18 1128.96 21.758808219347667
5031.43 1155.93 22.236716244234188
5032.68 1160.62 22.2466411654298
5033.93 1145.42 21.81799911982653
5035.18 1123.81 21.303098143553285
5036.43 1087.71 20.05009591835228
5037.68 1080.69 19.803742699996928
5038.93 1069.34 19.481625539567812
5040.18 1086.47 19.644838855540236
5041.43 1098.03 19.391094788037623
5042.68 1109.65 19.38318597060468
5043.93 1119.95 19.461871552974
5045.18 1116.1 19.244592661277228
5046.43 1124.53 19.341694843044465
5047.68 1136.8 19.260471918647116
5048.93 1153.18 19.713406884969558
5050.18 1148.48 19.23054467587423
5051.43 1173.18 19.545417891710425
5052.68 1180.1 19.80013219950767
5053.93 1202.4 20.326862115422777
5055.18 1214.23 20.569200177673327
5056.43 1218.95 20.892066953393943
5057.68 1212.02 21.05804950195729
5058.93 1188.01 20.687642510529948
5060.18 1157.77 20.24766668191955
5061.43 1124.01 19.81161735474102
5062.68 1091.94 19.33310948466855
5063.93 1059.45 18.8591045355126
5065.18 1058.03 18.96532395174106
5066.43 1103.33 19.94356308874928
5067.68 1158.12 21.391302224483503
5068.93 1192.37 22.23089313003526
5070.18 1218.07 23.11829150008851
5071.43 1202.73 22.628407723786594
5072.68 1190.27 22.158800404231524
5073.93 1166.93 22.153732938821943
5075.18 1164.03 22.022839487363083
5076.43 1178.18 22.487222586834662
5077.68 1185.65 22.674543374418228
5078.93 1219.94 23.4221498692171
5080.18 1231.21 23.551075420628493
5081.43 1253.99 23.990029070011644
5082.68 1270.34 24.048361757663795
5083.93 1265.45 24.07443591142467
5085.18 1266.68 23.941843738883474
5086.43 1241.69 23.320224069926475
5087.68 1211.8 22.649835657384912
5088.93 1173.39 21.79092507781096
5090.18 1165.03 21.526996219435546
5091.43 1162.59 21.296199426610233
5092.68 1172.75 21.546689275249733
5093.93 1166.08 20.99708205155532
5095.18 1173.17 20.848776405102296
5096.43 1174.15 20.65683483382103
5097.68 1194.82 20.872922119876243
5098.93 1189.64 20.6898068403249
5100.18 1191.61 20.529875751569243
5101.43 1161.14 20.065613400558977
5102.68 1130.25 19.37317949512661
5103.93 1111.12 18.860010169775485
5105.18 1085.52 18.310351302221687
5106.43 1107.47 18.503499896693977
5107.68 1117.32 18.776188974317048
5108.93 1138.26 19.14194439198171
5110.18 1168.34 19.60747013373952
5111.43 1187.84 19.903148186586183
5112.68 1199.41 20.266081488901104
5113.93 1196.22 20.11722775651778
5115.18 1215.79 20.66377309240732
5116.43 1232.05 20.837918129683516
5117.68 1223.08 21.045720936110023
5118.93 1209.59 20.563875217068798
5120.18 1168.45 20.0788505590973
5121.43 1144.33 19.73013845408386
5122.68 1127.3 19.607833605033985
5123.93 1127.27 19.36471831925398
5125.18 1135.08 19.790034696257884
5126.43 1157.21 20.414555426249567
5127.68 1173.11 20.78524614390234
5128.93 1146.67 20.24500946812512
5130.18 1144.4 20.222226496355265
5131.43 1125.44 19.806134799305088
5132.68 1126.16 19.826753528061392
5133.93 1117.08 19.767527028490743
5135.18 1140.25 20.393800563800724
5136.43 1162.06 20.66867901810141
5137.68 1188.58 21.16414080245433
5138.93 1208.64 21.604230106099212
5140.18 1230.15 21.832936436344138
5141.43 1224.0 21.920475866936584
5142.68 1229.35 22.003320350835374
5143.93 1219.25 21.522937011018616
5145.18 1175.99 20.904011949224294
5146.43 1137.6 20.06158181722793
5147.68 1127.18 19.93765278543914
5148.93 1096.18 19.166267701357366
5150.18 1084.71 19.072975688711075
5151.43 1085.58 18.82234713062468
5152.68 1099.42 19.073868766842967
5153.93 1124.06 19.04373492706526
5155.18 1129.36 19.309897327242545
5156.43 1161.9 19.831805866539927
5157.68 1181.66 19.949754616805862
5158.93 1187.65 20.08883120032866
5160.18 1178.66 19.89868580825069
5161.43 1163.63 19.719188140776758
5162.68 1138.88 19.10102384813146
5163.93 1131.88 18.99278809707817
5165.18 1126.43 18.953723741004673
5166.43 1126.63 19.02164005746676
5167.68 1132.48 19.046048816017997
5168.93 1126.56 18.989182257338303
5170.18 1121.39 18.926754085084976
5171.43 1115.02 18.787893198546026
5172.68 1109.31 18.726413476598147
5173.93 1109.56 18.699864614022516
5175.18 1106.78 18.64265716541955
5176.43 1092.83 18.46248366629567
5177.68 1103.87 18.705848200499208
5178.93 1120.16 18.873827939787105
5180.18 1152.91 19.34248412011471
5181.43 1185.73 20.404148321616777
5182.68 1207.74 20.60560121300492
5183.93 1213.65 20.81695166630244
5185.18 1202.84 20.85391121295642
5186.43 1174.16 20.289439625815763
5187.68 1129.55 19.631416104924906
5188.93 1048.97 18.325667222221707
5190.18 951.16 16.457164285778287
5191.43 877.25 14.89068042985739
5192.68 852.16 14.3807816604553
5193.93 835.26 14.33858972046775
5195.18 822.98 14.100524001684295
5196.43 813.87 13.838645722206515
5197.68 843.37 14.248282397955029
5198.93 897.33 15.22722780410113
5200.18 973.58 16.706006178218914
5201.43 1046.57 17.733849098185043
5202.68 1071.33 18.291345776530022
5203.93 1054.79 17.751724550662704
5205.18 990.35 16.78690650709859
5206.43 916.03 15.268755440386537
5207.68 868.56 14.29888572536041
5208.93 873.15 14.28403381361302
5210.18 925.33 15.256063126265524
5211.43 1029.66 17.032362903814594
5212.68 1092.16 18.089816267070628
5213.93 1131.84 18.67658262142902
5215.18 1134.48 18.332996084112928
5216.43 1122.01 18.299047572791213
5217.68 1098.48 17.54196935977879
5218.93 1113.12 18.059304963501884
5220.18 1126.05 18.211757277602437
5221.43 1174.04 18.891070495558
5222.68 1194.72 19.393576211718063
5223.93 1203.71 19.72460636109018
5225.18 1207.16 19.896365215851105
5226.43 1197.26 19.901886167997425
5227.68 1167.31 19.33569825327287
5228.93 1119.28 18.40170513232107
5230.18 1069.28 17.787707151369194
5231.43 1036.54 17.26130342178956
5232.68 1026.92 17.04024245529858
5233.93 1053.64 17.474936764303862
5235.18 1094.55 18.2305708792379
5236.43 1145.07 19.10709726083863
5237.68 1192.78 20.314305469959958
5238.93 1208.67 20.434930978545278
5240.18 1226.82 20.649568519948925
5241.43 1230.14 20.73274622204482
5242.68 1229.94 20.455863996132898
5243.93 1251.38 20.987418732445896
5245.18 1257.42 21.113582441477643
5246.43 1249.01 21.415053491068722
5247.68 1206.77 20.2378285750091
5248.93 1179.42 20.03531247123562
5250.18 1128.02 18.8128194499041
5251.43 1117.97 18.61722815380876
5252.68 1128.9 18.832939140864266
5253.93 1168.83 19.64687744807595
5255.18 1210.84 20.420412908426144
5256.43 1219.55 20.77632401526293
5257.68 1222.24 20.64692987757851
5258.93 1227.05 20.23848170362075
5260.18 1248.95 20.662135229953904
5261.43 1274.63 21.143947082916895
5262.68 1284.35 21.340713998087804
5263.93 1292.35 21.047732526917315
5265.18 1300.55 21.013568725157413
5266.43 1302.83 21.094705877550975
5267.68 1311.47 20.94052814397807
5268.93 1302.97 20.834496269169275
5270.18 1273.15 20.16611172205092
5271.43 1248.33 19.852074117441294
5272.68 1218.34 18.944794669720576
5273.93 1212.24 19.109157670772802
5275.18 1210.66 18.716515966341824
5276.43 1224.11 19.01463615049685
5277.68 1215.05 18.819542509998136
5278.93 1231.28 19.04321580765659
5280.18 1248.57 19.351163002507374
5281.43 1284.2 19.87319074105383
5282.68 1294.22 20.13936515220635
5283.93 1302.6 20.308856924797375
5285.18 1269.07 19.77696431444666
5286.43 1222.52 18.984547641628843
5287.68 1155.03 18.063268299602992
5288.93 1100.71 16.968663906298072
5290.18 1073.11 16.687089943726356
5291.43 1060.66 16.632113840847115
5292.68 1050.89 16.505063435706955
5293.93 1056.53 16.530964859382618
5295.18 1056.76 16.5691182241766
5296.43 1105.09 17.583519944672386
5297.68 1151.68 18.464832994735023
5298.93 1188.27 19.252894947858504
5300.18 1228.3 19.758803605382912
5301.43 1261.09 20.339942694288776
5302.68 1293.49 21.058526076702677
5303.93 1303.53 21.653746342541588
5305.18 1277.32 21.133055534314988
5306.43 1271.65 21.149384772812628
5307.68 1264.87 20.951255352169124
5308.93 1280.48 21.400014129153327
5310.18 1297.77 21.583244466226425
5311.43 1327.11 22.287567971958268
5312.68 1363.72 23.281126753471916
5313.93 1369.65 23.166216682437984
5315.18 1382.07 23.259381754123545
5316.43 1382.79 23.103549336359418
5317.68 1369.38 22.986976866172487
5318.93 1345.51 22.263662271860436
5320.18 1307.62 21.740156388696875
5321.43 1260.81 20.769673281669345
5322.68 1227.43 20.069092994652394
5323.93 1229.71 20.10574841211233
5325.18 1236.78 20.134171584608193
5326.43 1271.88 20.615513811568665
5327.68 1318.37 21.39669125114992
5328.93 1350.35 21.90968255825639
5330.18 1374.71 22.288274923777383
5331.43 1375.23 22.301163141037044
5332.68 1391.51 22.33976209549292
5333.93 1387.9 22.360934146182316
5335.18 1401.6 22.417744677481192
5336.43 1401.13 22.38338471262456
5337.68 1392.09 22.107073392060865
5338.93 1384.38 21.903596872774468
5340.18 1375.9 21.40770039178216
5341.43 1351.48 20.731803516725765
5342.68 1354.42 20.89317047435222
5343.93 1352.95 20.4030067370019
5345.18 1346.71 20.38229885934489
5346.43 1340.52 19.998616771274275
5347.68 1318.37 19.763142635080783
5348.93 1285.39 18.962573792023452
5350.18 1242.3 18.35977410559686
5351.43 1203.75 17.49567434773417
5352.68 1159.64 16.823727784946634
5353.93 1156.02 16.771405300614575
5355.18 1187.62 17.184727580402317
5356.43 1227.23 18.007143298459297
5357.68 1278.37 18.899583210337244
5358.93 1317.08 19.886039411343187
5360.18 1342.39 20.117294434368887
5361.43 1353.91 20.758235914448793
5362.68 1330.06 20.202949961566926
5363.93 1293.32 19.875522340012896
5365.18 1285.78 19.617546167829637
5366.43 1280.17 19.538111194435007
5367.68 1282.0 19.791119499199414
5368.93 1301.48 20.119526677170853
5370.18 1302.86 20.297553456635065
5371.43 1311.64 20.154477245752094
5372.68 1308.0 20.437398140292483
5373.93 1300.13 20.216905042113307
5375.18 1309.14 20.6116692984106
5376.43 1339.41 20.899095085401367
5377.68 1353.86 21.403674177619227
5378.93 1377.32 21.891822249058308
5380.18 1398.52 22.2980965275743
5381.43 1414.72 22.738947757632154
5382.68 1425.96 22.890580154585876
5383.93 1416.53 22.856890988149356
5385.18 1410.01 22.40664696854927
5386.43 1376.59 22.310868475854235
5387.68 1369.66 21.959308548458687
5388.93 1340.63 21.69985542161041
5390.18 1320.83 21.147120354592495
5391.43 1312.46 20.924373029300522
5392.68 1285.85 20.732023961269057
5393.93 1266.0 20.25722352327421
5395.18 1251.4 19.727698117823884
5396.43 1241.95 19.56028032429233
5397.68 1265.5 20.015261355343686
5398.93 1294.11 20.314750074619596
5400.18 1351.16 21.46964134255534
5401.43 1364.91 21.437506638369996
5402.68 1379.37 21.681847036526467
5403.93 1378.0 21.19109376191008
5405.18 1380.27 21.409748811280647
5406.43 1355.44 20.988856685970774
5407.68 1347.69 20.877698973667336
5408.93 1345.75 20.57830487264796
5410.18 1353.12 20.75295910854495
5411.43 1348.61 20.80763517334187
5412.68 1347.54 20.60528671151029
5413.93 1324.54 20.235307936918044
5415.18 1312.01 19.87931536884731
5416.43 1294.19 19.652801053306302
5417.68 1275.98 19.13932614175591
5418.93 1272.59 19.09756801932358
5420.18 1258.83 18.66199010172892
5421.43 1241.9 18.329509281525674
5422.68 1238.46 18.180062636631696
5423.93 1254.58 18.642868506256292
5425.18 1268.5 18.70791403798328
5426.43 1289.89 19.099226047403906
5427.68 1277.3 18.662817874316616
5428.93 1244.01 18.0667158076666
5430.18 1221.53 17.606809464085146
5431.43 1208.83 17.307270550074488
5432.68 1202.92 17.474365528477144
5433.93 1217.26 17.59896658721057
5435.18 1233.9 18.013632568830715
5436.43 1260.93 18.223732015581398
5437.68 1302.53 18.874636760808343
5438.93 1333.11 19.531383146017436
5440.18 1339.46 19.851503257154604
5441.43 1357.09 20.22575248225422
5442.68 1363.55 20.342387686146505
5443.93 1369.33 20.730934153451756
5445.18 1351.72 20.33816365943867
5446.43 1349.74 20.66224338660005
5447.68 1348.35 20.61395225122658
5448.93 1331.12 20.429392713305596
5450.18 1334.04 20.490738654379673
5451.43 1354.32 20.612452021864854
5452.68 1333.69 20.689368498523542
5453.93 1315.83 20.35546791805628
5455.18 1303.88 19.884991022558353
5456.43 1289.57 19.43560707970874
5457.68 1290.12 19.565721578156484
5458.93 1256.94 19.267663362790163
5460.18 1269.76 19.289506544295996
5461.43 1279.12 19.352466626433124
5462.68 1313.99 19.91175303630615
5463.93 1349.26 20.622732161601952
5465.18 1383.53 21.184653604393507
5466.43 1408.71 21.390276382801957
5467.68 1403.67 21.558793725481614
5468.93 1389.4 21.363123111958554
5470.18 1347.58 20.644101963740454
5471.43 1304.58 19.733936973520283
5472.68 1287.19 19.488377560239304
5473.93 1285.61 19.742178171055727
5475.18 1304.96 19.821014894027627
5476.43 1311.76 20.00134374207014
5477.68 1321.94 20.367931453386475
5478.93 1300.81 20.216308832605222
5480.18 1278.02 19.415703024981553
5481.43 1276.78 19.10353978183637
5482.68 1283.26 19.59392671302629
5483.93 1311.59 20.077713891837547
5485.18 1324.71 20.072584136924352
5486.43 1321.38 19.890653414826488
5487.68 1295.08 19.559822094682257
5488.93 1294.54 19.304322723879828
5490.18 1303.38 19.23993661351276
5491.43 1308.82 19.343643635313246
5492.68 1319.71 19.679153982049595
5493.93 1316.61 19.55179940239877
5495.18 1325.82 19.442429877572337
5496.43 1323.3 19.35993365691002
5497.68 1306.07 19.471640662738455
5498.93 1295.98 19.080313405178067
5500.18 1263.93 18.482864390493763
5501.43 1254.07 18.482785181145996
5502.68 1256.29 18.2954195376421
5503.93 1250.66 18.306429532503294
5505.18 1258.97 18.440643741848074
5506.43 1265.46 18.56135134465956
5507.68 1283.49 18.89934846720216
5508.93 1290.24 18.896346283939632
5510.18 1298.91 19.009603863152275
5511.43 1313.08 19.303525386197393
5512.68 1321.85 19.544483382702545
5513.93 1316.51 19.38615988163761
5515.18 1318.69 19.269596835650418
5516.43 1322.37 19.285473867456094
5517.68 1320.37 19.567199321009955
5518.93 1320.69 19.26672474196195
5520.18 1319.93 19.09830764567986
5521.43 1313.28 19.286861526656086
5522.68 1308.63 19.439534120255836
5523.93 1322.22 19.292753263113383
5525.18 1313.55 19.096980815908424
5526.43 1325.45 19.574663623964025
5527.68 1311.81 19.43376491655956
5528.93 1313.1 19.39009265121866
5530.18 1300.27 19.26298286260909
5531.43 1295.64 19.32134220895396
5532.68 1299.61 19.223994339794277
5533.93 1299.67 19.376327819145367
5535.18 1301.96 19.37983991173203
5536.43 1291.17 19.273532479335575
5537.68 1279.18 19.103149623009752
5538.93 1274.67 18.758480914880035
5540.18 1270.21 18.691754426537447
5541.43 1272.82 18.866874597741628
5542.68 1298.53 19.11749537224461
5543.93 1318.73 19.4541856977942
5545.18 1349.85 19.893389222258804
5546.43 1348.78 19.85403711976112
5547.68 1358.49 19.807891230944918
5548.93 1362.07 19.700628629920732
5550.18 1345.14 19.3727766063272
5551.43 1327.4 19.321993363955414
5552.68 1293.71 18.60185981375674
5553.93 1286.6 18.375449934078496
5555.18 1274.24 18.232850027021644
5556.43 1295.79 18.69323906062985
5557.68 1316.25 18.814889393994367
5558.93 1331.22 18.996280439703458
5560.18 1333.28 19.11917644600183
5561.43 1330.27 19.098341945282744
5562.68 1337.7 19.145199233416992
5563.93 1353.85 19.545162913098004
5565.18 1360.31 19.466470647615925
5566.43 1359.56 19.56477103600793
5567.68 1366.39 19.479105129665015
5568.93 1357.49 19.422314232983833
5570.18 1367.96 19.518610397791267
5571.43 1363.42 19.56686699488492
5572.68 1358.58 19.358422925820463
5573.93 1366.47 19.746452859723007
5575.18 1345.22 21.61304301239433
5576.43 1366.93 31.82826042783291
5577.68 1353.32 40.21493633063278
5578.93 1377.65 30.014463876633574
5580.18 1375.04 20.445552419080535
5581.43 1360.4 19.39845067694298
5582.68 1352.34 19.21344956421699
5583.93 1357.43 19.32649128752401
5585.18 1355.33 19.4834249050101
5586.43 1362.23 19.547204330411308
5587.68 1352.17 19.472263443807037
5588.93 1337.73 19.344039784026798
5590.18 1326.33 19.51773350554364
5591.43 1318.45 19.068157981395085
5592.68 1320.17 19.13951812981786
5593.93 1315.4 19.08567327354074
5595.18 1311.37 19.262533893211785
5596.43 1308.19 19.269104205685995
5597.68 1315.21 19.270150433096568
5598.93 1332.17 19.51505739772138
5600.18 1333.6 19.583182691426636
5601.43 1337.79 19.558841705995693
5602.68 1334.63 19.58163558464407
5603.93 1353.25 19.981029371672363
5605.18 1359.36 20.267674559893567
5606.43 1348.07 20.033768476963896
5607.68 1358.76 19.907205658522656
5608.93 1349.17 19.859587431161497
5610.18 1328.07 19.834687591305023
5611.43 1301.35 19.191987676025228
5612.68 1270.32 18.602409246231666
5613.93 1230.56 18.060425797024696
5615.18 1244.18 18.30582972803232
5616.43 1245.11 18.18264096719719
5617.68 1253.43 18.321853484467248
5618.93 1262.28 18.50796202383503
5620.18 1294.5 19.01439744350755
5621.43 1306.54 19.128404598168427
5622.68 1294.75 18.831539734268038
5623.93 1299.68 18.995533388708978
5625.18 1293.38 19.001038974909132
5626.43 1277.28 18.298873975321982
5627.68 1273.79 18.15887186232758
5628.93 1274.98 18.36302750605829
5630.18 1310.85 18.62066045735313
5631.43 1330.66 18.93841501315279
5632.68 1361.59 19.41279006707691
5633.93 1382.1 19.712275446540822
5635.18 1393.52 19.8372692660342
5636.43 1405.32 19.77367826614245
5637.68 1400.5 19.605796025698524
5638.93 1384.2 19.537195885349707
5640.18 1341.49 18.627072867460758
5641.43 1312.42 18.070455510892323
5642.68 1302.33 17.85855417289416
5643.93 1285.17 17.709344427841316
5645.18 1287.79 17.722936095650514
5646.43 1317.76 18.028029859471832
5647.68 1318.61 18.018986887584877
5648.93 1318.07 17.975328552170964
5650.18 1308.39 17.686089394271786
5651.43 1307.55 17.517326589080497
5652.68 1312.3 17.719933099751504
5653.93 1323.33 17.84326632398519
5655.18 1333.02 17.874112033624783
5656.43 1359.75 18.16612343204023
5657.68 1364.84 18.273309741186928
5658.93 1381.39 18.517196645581873
5660.18 1359.4 18.07842887855534
5661.43 1344.75 17.76462114033203
5662.68 1346.91 17.935378990994455
5663.93 1327.36 17.83039668787929
5665.18 1326.88 17.6351637098863
5666.43 1338.58 17.638722109991242
5667.68 1321.9 17.55647315558535
